tweet_id,author,text,date,url,sentiment,catégorie,priority,urgent,besoin_reponse,estimation_resolution,réclamations,confidence,text_cleaned,Thème principal,theme_confidence,Incident principal,incident_responsable,incident_confidence,reclamation_confidence
572,Anaaconda13,pire service client,2024-08-09 12:55:59+00:00,https://twitter.com/Anaaconda13/status/1821893186769305610,negatif,autre,basse,False,True,72,Oui,0.8882070779800415,pire service client,SAV,0.75,aucun,service_client,0.5,0.7
1436,_richhrich,vous respectez pas les gens…ça fait une semaine que je suis abonné et déjà plus d’internet,2024-09-23 17:19:48+00:00,https://twitter.com/_richhrich/status/1838267030954479783,negatif,fibre,basse,False,True,72,Oui,0.6975715756416321,vous respectez pas les gens...ca fait une semaine que je suis abonne et deja plus d'internet,FIBRE,0.75,aucun,service_client,0.5,0.7
994,crazystreet26,t’appelle plus personne. ça va être simple. opposition et go aller chez la concurrence.,2024-09-03 13:28:33+00:00,https://twitter.com/crazystreet26/status/1830961078421094483,negatif,mobile,basse,False,True,72,Non,0.3125202655792236,t'appelle plus personne. ca va etre simple. opposition et go aller chez la concurrence.,MOBILE,0.75,aucun,service_client,0.5,0.6
2133,tibooob93,"hello, c’est infernal. ça ne fait que de sauter",2024-10-24 14:58:36+00:00,https://twitter.com/tibooob93/status/1849465520589848824,negatif,autre,basse,False,True,72,Non,0.6093080639839172,"hello, c'est infernal. ca ne fait que de sauter",autre,0.5,aucun,service_client,0.5,0.6
2858,EmmanuelBarthy,"suite à l’intervention du technicien, mon second post sera un peu cinglant car ce qui n’aurait dû être qu’une simple formalité prend finalement les allures du parcours du combattant:nnce matin le technicien arrive dès le début du créneau (bien !), il vérifie les branchement de mon côté, évidement tout semble bon avant de brancher le laser et se rendre au point de mutualisation derrière. ce n’est que lorsqu’il finit par revenir avec un backup internet 4g que le début des déconvenues commence:nn- ...",2024-12-09 10:16:03+00:00,https://twitter.com/EmmanuelBarthy/status/1866064256015482885,neutre,mobile,basse,False,False,72,Non,0.4157330095767975,"suite a l'intervention du technicien, mon second post sera un peu cinglant car ce qui n'aurait du etre qu'une simple formalite prend finalement les allures du parcours du combattant:nnce matin le technicien arrive des le debut du creneau (bien !), il verifie les branchement de mon cote, evidement tout semble bon avant de brancher le laser et se rendre au point de mutualisation derriere. ce n'est que lorsqu'il finit par revenir avec un backup internet 4g que le debut des deconvenues commence:nn- ...",FIBRE,0.85,technique,service_technique,0.8,0.6
586,FlorianBchl,"bonjour nma connexion depuis 2-3 jours est ultra lente, pouvez-vous m’expliquez pourquoi ? je suis fibré, faites quelque choses svp nmerci",2024-08-10 11:33:21+00:00,https://twitter.com/FlorianBchl/status/1822234778709459144,negatif,fibre,basse,False,True,72,Oui,0.4157655835151672,"bonjour nma connexion depuis 2-3 jours est ultra lente, pouvez-vous m'expliquez pourquoi ? je suis fibre, faites quelque choses svp nmerci",FIBRE,0.85,information,service_client,0.8,0.7
1350,Freebox,"la messagerie privée x n’est plus disponible, et nous en sommes désolés florine_lznnretrouvez-nous dès à présent sur messenger &gt; nou via",2024-09-19 07:01:09+00:00,https://twitter.com/Freebox/status/1836661792027652415,negatif,autre,basse,False,True,72,Non,0.6540107131004333,"la messagerie privee x n'est plus disponible, et nous en sommes desoles florine_lznnretrouvez-nous des a present sur messenger &gt; nou via",SAV,0.75,aucun,service_client,0.5,0.6
1008,RiShinHiShi,vous avez du réseau vous ?,2024-09-03 20:37:41+00:00,https://twitter.com/RiShinHiShi/status/1831069075231097011,negatif,autre,basse,False,True,72,Non,0.3756045997142792,vous avez du reseau vous ?,autre,0.5,aucun,service_client,0.5,0.6
675,Liammgnr,par pitié vous pouvez m'envoyer un message en mp j'en peux plus de ma connexion,2024-08-17 15:34:08+00:00,https://twitter.com/Liammgnr/status/1824832088656273886,negatif,autre,basse,False,True,72,Non,0.429116278886795,par pitie vous pouvez m'envoyer un message en mp j'en peux plus de ma connexion,FIBRE,0.75,aucun,service_client,0.5,0.6
448,KuroKawo7,bonjour je voulais savoir pourquoi depuis quelques semaines le réseau free ne fonctionne pas correctement ? je suis sous 4g et personne avec sa bug. j’essaye de vous joindre mais rien.,2024-08-04 21:10:11+00:00,https://twitter.com/KuroKawo7/status/1820205618659303432,negatif,mobile,moyenne,False,True,48,Oui,0.4945837259292602,bonjour je voulais savoir pourquoi depuis quelques semaines le reseau free ne fonctionne pas correctement ? je suis sous 4g et personne avec sa bug. j'essaye de vous joindre mais rien.,MOBILE,0.75,information,service_client,0.95,0.9
2859,60BL,", on fait comment pour vous joindre quand il n'existe pas de tel pour vos agences ?",2024-12-09 10:19:36+00:00,https://twitter.com/60BL/status/1866065153021591965,neutre,autre,basse,False,False,72,Non,0.2991895377635956,", on fait comment pour vous joindre quand il n'existe pas de tel pour vos agences ?",autre,0.5,information,service_client,0.8,0.6
2824,Bahathot,c'est quoi le problème chez vous ? on n'arrive pas à vous joindre. par aucun moyen de communication que vous mettez en place. des que ça parle de facturation plus personne ça fait un an que je signale un souci tarifaire sans réponse ! 20ans de fidélité,2024-12-06 09:47:01+00:00,https://twitter.com/Bahathot/status/1864969786968388038,negatif,facture,moyenne,False,True,48,Oui,1.0,c'est quoi le probleme chez vous ? on n'arrive pas a vous joindre. par aucun moyen de communication que vous mettez en place. des que ca parle de facturation plus personne ca fait un an que je signale un souci tarifaire sans reponse ! 20ans de fidelite,FACTURE,0.85,facturation,service_commercial,0.8,0.7
2065,Nyuwb,"non mais t'as totalement raison hein, c'est pas normal.nj'attends quand même la confirmation de à ce sujet.",2024-10-22 13:30:10+00:00,https://twitter.com/Nyuwb/status/1848718489638314470,negatif,autre,basse,False,True,72,Non,0.4148136079311371,"non mais t'as totalement raison hein, c'est pas normal.nj'attends quand meme la confirmation de a ce sujet.",TV,0.75,information,service_client,0.65,0.6
2979,nuitsoxygene,toujours en attente depuis trois mois de la résolution de mon dossier de raccordement à la fibre optique n . service 3244 inefficace.,2025-02-21 15:36:25+00:00,https://twitter.com/nuitsoxygene/status/1892961581257867422,negatif,fibre,basse,False,True,72,Oui,0.4143352806568146,toujours en attente depuis trois mois de la resolution de mon dossier de raccordement a la fibre optique n . service 3244 inefficace.,SAV,0.85,processus_sav,service_client,0.65,0.7
2357,Loud_Darkman,jai essayé tous les pires des pires reste avec leur boxe de merde la ultra ne prenez jamais une box chez eux jamais,2024-11-08 23:59:52+00:00,https://twitter.com/Loud_Darkman/status/1855037554191380771,negatif,fibre,basse,False,True,72,Oui,0.5072897672653198,jai essaye tous les pires des pires reste avec leur boxe de merde la ultra ne prenez jamais une box chez eux jamais,FIBRE,0.75,technique,service_technique,0.65,0.7
1691,DyRize_,une mise à jour de la box à 22hnun débit internet très instablenune connexion en 5g plutôt moyenne et qui passe vraiment pas de partoutnun player tv qu’on doit reboot tous les 4 allumages car il n’arrive pas à se connecter en wifinnj’crois que j’vais me tirer de chez vous,2024-10-03 20:40:27+00:00,https://twitter.com/DyRize_/status/1841941406870589943,negatif,fibre,basse,False,True,72,Non,0.4107951521873474,une mise a jour de la box a 22hnun debit internet tres instablenune connexion en 5g plutot moyenne et qui passe vraiment pas de partoutnun player tv qu'on doit reboot tous les 4 allumages car il n'arrive pas a se connecter en wifinnj'crois que j'vais me tirer de chez vous,FIBRE,0.9,technique,service_technique,0.8,0.6
3106,Freebox,"bonjour,nnla messagerie privée x n’est plus disponible.nretrouvez-moi dès à présent sur messenger si l'anomalie est toujours présente :n▶️ sommes également disponibles via d'autres canaux :n▶️ - free",2025-03-19 13:10:47+00:00,https://twitter.com/Freebox/status/1902347018682397001,negatif,autre,basse,False,True,72,Oui,0.5129421949386597,"bonjour,nnla messagerie privee x n'est plus disponible.nretrouvez-moi des a present sur messenger si l'anomalie est toujours presente :n play_button sommes egalement disponibles via d'autres canaux :n play_button - free",SAV,0.75,aucun,service_client,0.5,0.7
1248,Freebox,"la messagerie privée x n’est plus disponible, et nous en sommes désolés madeinphotonnretrouvez-nous dès à présent sur messenger &gt; nou via",2024-09-13 15:42:08+00:00,https://twitter.com/Freebox/status/1834618573781684371,negatif,autre,basse,False,True,72,Non,0.6649524569511414,"la messagerie privee x n'est plus disponible, et nous en sommes desoles madeinphotonnretrouvez-nous des a present sur messenger &gt; nou via",SAV,0.75,aucun,service_client,0.5,0.6
1986,Ness92izi,un jour j’pourrai jouer à fifa en bonne et due forme ? ou faut que j’aille voir chez la concurrence si la connexion est de meilleure qualité ?,2024-10-17 21:39:41+00:00,https://twitter.com/Ness92izi/status/1847029742119076188,neutre,autre,basse,False,False,72,Non,0.3681209981441498,un jour j'pourrai jouer a fifa en bonne et due forme ? ou faut que j'aille voir chez la concurrence si la connexion est de meilleure qualite ?,FIBRE,0.75,aucun,service_client,0.5,0.6
295,JR_Miel,bonjour j'ai un code erreur de lecture 1330 avec l'application oqee sur ma télé lg.nje ne trouve rien dans votre site concernant ce code d'erreur.,2024-07-27 16:16:25+00:00,https://twitter.com/JR_Miel/status/1817232584272748736,negatif,autre,basse,False,True,72,Oui,0.6811426281929016,bonjour j'ai un code erreur de lecture 1330 avec l'application oqee sur ma tele lg.nje ne trouve rien dans votre site concernant ce code d'erreur.,FACTURE,0.75,incident_reseau,service_technique,0.65,0.7
1548,Bihanvag,s'abonner c'est toujours rapide. résilier chez c'est reef en fait.,2024-09-28 06:21:43+00:00,https://twitter.com/Bihanvag/status/1839913359862296776,neutre,autre,basse,False,False,72,Non,0.2382552772760391,s'abonner c'est toujours rapide. resilier chez c'est reef en fait.,autre,0.5,aucun,service_client,0.5,0.6
2013,FenrisseCSGO,vous faites vraiment payer pour le backup 4g alors que j'ai des pertes de connexion plusieurs fois par mois et que j'ai votre abonnement le plus cher et que vous retirez disney+ dans pas longtemps ?,2024-10-20 12:47:00+00:00,https://twitter.com/FenrisseCSGO/status/1847982850999468252,negatif,facture,basse,False,True,72,Oui,0.7126755118370056,vous faites vraiment payer pour le backup 4g alors que j'ai des pertes de connexion plusieurs fois par mois et que j'ai votre abonnement le plus cher et que vous retirez disney+ dans pas longtemps ?,FACTURE,0.85,aucun,service_client,0.5,0.7
589,FRAziat,"bonjour, les rdv pour installer la fibre c'est en combien de temps ? j'ai la fibre disponible dans le quartier et j'ai besoin de m'organiser ...nfibre free disponible.",2024-08-10 15:03:34+00:00,https://twitter.com/FRAziat/status/1822287682988323277,neutre,fibre,basse,False,False,72,Non,0.3337626457214355,"bonjour, les rdv pour installer la fibre c'est en combien de temps ? j'ai la fibre disponible dans le quartier et j'ai besoin de m'organiser ...nfibre free disponible.",FIBRE,0.75,aucun,service_client,0.5,0.6
2130,AlexLeMagnifik,webmail de en panne. impossible de se connecter depuis presque une heure.,2024-10-24 12:32:47+00:00,https://twitter.com/AlexLeMagnifik/status/1849428824821317871,negatif,autre,basse,False,True,72,Oui,0.8584612011909485,webmail de en panne. impossible de se connecter depuis presque une heure.,FACTURE,0.75,incident_reseau,service_technique,0.65,0.8
2885,TheFarmingGuru,vous êtes toujours en activité ? car ça fait 3 semaines que vous avez essayé de faire un trou dans mon mur pour faire passer la fibre sans réussir et depuis plus personne ne me répond ou ne me contacte... comment faire pour réussir à avoir internet avec vous ?,2024-12-10 14:04:04+00:00,https://twitter.com/TheFarmingGuru/status/1866484026300854691,negatif,fibre,basse,False,True,72,Oui,0.6873312592506409,vous etes toujours en activite ? car ca fait 3 semaines que vous avez essaye de faire un trou dans mon mur pour faire passer la fibre sans reussir et depuis plus personne ne me repond ou ne me contacte... comment faire pour reussir a avoir internet avec vous ?,FIBRE,0.85,information,service_client,0.65,0.85
426,AlawyOnSecurity,"i have a question regarding setting up openvpn on home router freebox! i can connect to the vpn, but the public ip address is not that of the freebox! what am i missing?",2024-08-01 15:43:00+00:00,https://twitter.com/AlawyOnSecurity/status/1819036113257869678,negatif,fibre,basse,False,True,72,Non,0.3620847761631012,"i have a question regarding setting up openvpn on home router freebox! i can connect to the vpn, but the public ip address is not that of the freebox! what am i missing?",FIBRE,0.85,information,service_client,0.65,0.6
1055,Gogtamaru,"une semaine pour interagir, vous êtes bien connectés chez vous-même, y a 0 doute",2024-09-05 15:14:15+00:00,https://twitter.com/Gogtamaru/status/1831712456046993857,negatif,autre,basse,False,True,72,Non,0.5876435041427612,"une semaine pour interagir, vous etes bien connectes chez vous-meme, y a 0 doute",autre,0.5,aucun,service_client,0.5,0.6
3127,mykheira2602,nc’est normal qu’avec un ticket incident ouvert depuis novembre pour soucis mobile on me propose un partage de connexion à cause d’un incident freebox. femme handicapée ne pouvant pas travailler depuis 3 jours car en télétravail. pas de retour avt le 31,2025-03-20 11:09:10+00:00,https://twitter.com/mykheira2602/status/1902678799717667001,negatif,fibre,basse,False,True,72,Oui,0.5538256168365479,nc'est normal qu'avec un ticket incident ouvert depuis novembre pour soucis mobile on me propose un partage de connexion a cause d'un incident freebox. femme handicapee ne pouvant pas travailler depuis 3 jours car en teletravail. pas de retour avt le 31,FIBRE,0.9,livraison,service_logistique,0.65,0.7
557,collinsimmer,"par contre vos box internet qui passe plus de temps à bugger que moi a dormir, ça va 2 minutes",2024-08-08 17:27:58+00:00,https://twitter.com/collinsimmer/status/1821599247638151671,neutre,fibre,moyenne,False,False,48,Oui,0.75,"par contre vos box internet qui passe plus de temps a bugger que moi a dormir, ca va 2 minutes",FIBRE,0.85,incident_reseau,service_technique,0.65,0.8
2432,Freebox,"la messagerie privée x n’est plus disponible, et nous en sommes désolés captain_misakinnretrouvez-nous dès à présent sur messenger &gt; nou via",2024-11-14 08:53:50+00:00,https://twitter.com/Freebox/status/1856983871029379413,negatif,autre,basse,False,True,72,Non,0.6340486407279968,"la messagerie privee x n'est plus disponible, et nous en sommes desoles captain_misakinnretrouvez-nous des a present sur messenger &gt; nou via",SAV,0.75,aucun,service_client,0.5,0.6
3333,renpazinzin,du coup c’est ouvert ou c’est fermé ? parce que toujours bloqué à l’étape 2 hein ca bouge pas.,2025-05-02 06:51:00+00:00,https://twitter.com/renpazinzin/status/1918196508630958336,negatif,autre,basse,False,True,72,Oui,0.58575040102005,du coup c'est ouvert ou c'est ferme ? parce que toujours bloque a l'etape 2 hein ca bouge pas.,autre,0.5,aucun,service_client,0.5,0.7
3330,BonnieNamiko,j’ai pas la wifi depuis hier !!,2025-05-01 09:07:43+00:00,https://twitter.com/BonnieNamiko/status/1917868523864412280,negatif,fibre,basse,False,True,72,Oui,0.4068005979061126,j'ai pas la wifi depuis hier !!,FIBRE,0.75,technique,service_technique,0.65,0.7
2546,LeveThomas,j'ai la réf mais cette nuit tout à péter chez vous la box et le réseau mobile plus rien d'accessible,2024-11-21 10:25:30+00:00,https://twitter.com/LeveThomas/status/1859543655553335570,negatif,mobile,basse,False,True,72,Oui,0.612246036529541,j'ai la ref mais cette nuit tout a peter chez vous la box et le reseau mobile plus rien d'accessible,FIBRE,0.75,technique,service_technique,0.65,0.7
1194,Palpatine000,"tien free parle ici, ça ignore mes courriers mais sa parle ici, vous êtes à la limite de la procédure de mise en demeure si vous continuez à m'ignorer.",2024-09-10 18:53:42+00:00,https://twitter.com/Palpatine000/status/1833579620006047821,neutre,autre,basse,False,False,72,Non,1.0,"tien free parle ici, ca ignore mes courriers mais sa parle ici, vous etes a la limite de la procedure de mise en demeure si vous continuez a m'ignorer.",FACTURE,0.75,aucun,service_client,0.5,0.6
1717,Freebox,"la messagerie privée x n’est plus disponible, et nous en sommes désolés. nnvous n'avez pas encore envoyé de dm ? retrouvez-moi dès à présent sur messenger &gt; ou via",2024-10-04 07:22:45+00:00,https://twitter.com/Freebox/status/1842103046756618445,negatif,autre,basse,False,True,72,Oui,0.9,"la messagerie privee x n'est plus disponible, et nous en sommes desoles. nnvous n'avez pas encore envoye de dm ? retrouvez-moi des a present sur messenger &gt; ou via",SAV,0.75,aucun,service_client,0.5,0.7
2553,ricou44330,vos serveurs de mail sont hs ?,2024-11-21 16:13:30+00:00,https://twitter.com/ricou44330/status/1859631232696361246,negatif,autre,basse,False,True,72,Non,0.4066183567047119,vos serveurs de mail sont hs ?,TV,0.75,aucun,service_client,0.5,0.6
3392,Freebox,"bonjour,nnla messagerie privée x n’est plus disponible. nnretrouvez-moi dès à présent sur messenger pour faire un point sur ces factures :n▶️ sommes également disponibles via d'autres canaux :n▶️ - free",2025-05-12 16:48:22+00:00,https://twitter.com/Freebox/status/1921970719849664981,negatif,facture,basse,False,True,72,Non,0.5476270318031311,"bonjour,nnla messagerie privee x n'est plus disponible. nnretrouvez-moi des a present sur messenger pour faire un point sur ces factures :n play_button sommes egalement disponibles via d'autres canaux :n play_button - free",FACTURE,0.75,facturation,service_commercial,0.65,0.6
3690,ErzaaaTv,eh les bg vous pouvez remettre internet chez moi svp,2025-06-08 12:19:19+00:00,https://twitter.com/ErzaaaTv/status/1931687480769540196,negatif,fibre,basse,False,True,72,Non,0.2864753305912018,eh les bg vous pouvez remettre internet chez moi svp,FIBRE,0.75,aucun,service_client,0.5,0.6
2684,goully63,"hello,non me facture 49€ si je suis absent à un rdv technicien, par contre vous me donnez combien pour un technicien qui ne vient pas sans prévenir? et qui clôture le ticket alors que le problème persiste ?",2024-11-29 17:09:24+00:00,https://twitter.com/goully63/status/1862544401253257348,negatif,facture,basse,False,True,72,Non,0.5275601148605347,"hello,non me facture 49EUR si je suis absent a un rdv technicien, par contre vous me donnez combien pour un technicien qui ne vient pas sans prevenir? et qui cloture le ticket alors que le probleme persiste ?",FACTURE,0.85,facturation,service_commercial,0.65,0.6
1286,Deepspeaks_,nnd'offre du moment pour nouvelle client de freebox ?,2024-09-16 09:24:53+00:00,https://twitter.com/Deepspeaks_/status/1835610799080869934,neutre,fibre,basse,False,False,72,Non,0.85,nnd'offre du moment pour nouvelle client de freebox ?,FIBRE,0.85,technique,service_technique,0.65,0.6
2348,Path80s,"bonjour, j'ai besoin de quelqu'un de compétent dans mes dm pour échanger sur un problème de facturation. merci d'avance",2024-11-08 12:25:36+00:00,https://twitter.com/Path80s/status/1854862836637327628,neutre,facture,basse,False,False,72,Non,1.0,"bonjour, j'ai besoin de quelqu'un de competent dans mes dm pour echanger sur un probleme de facturation. merci d'avance",FACTURE,0.75,facturation,service_commercial,0.65,0.6
2373,MARTINS89310139,"qui contacter pour proposer des améliorations du service tv avec le player tv. y a 2, 3 petites choses qui ne marche pas bien et qui ne nécessite pas grand chose pour être résolue.",2024-11-11 09:24:41+00:00,https://twitter.com/MARTINS89310139/status/1855904472607629382,negatif,autre,basse,False,True,72,Non,0.5405794382095337,"qui contacter pour proposer des ameliorations du service tv avec le player tv. y a 2, 3 petites choses qui ne marche pas bien et qui ne necessite pas grand chose pour etre resolue.",TV,0.85,processus_sav,service_client,0.65,0.6
3007,vincent_davy,bonjour une question sur votre offre freebox pop : l'ont est déportable ou c'est inclus forcement dans la box (pto dans le garage...) ? nautre question : le boitier tv est en wifi ou en cpl ?nmerci et bonne journée,2025-03-01 11:45:25+00:00,https://twitter.com/vincent_davy/status/1895802554505904616,negatif,fibre,basse,False,True,72,Non,0.3610882759094238,bonjour une question sur votre offre freebox pop : l'ont est deportable ou c'est inclus forcement dans la box (pto dans le garage...) ? nautre question : le boitier tv est en wifi ou en cpl ?nmerci et bonne journee,FIBRE,0.9,technique,service_technique,0.8,0.6
2088,Mr_Yaourt_Xw,combiens seront les prix en 2027 ? nmerci.,2024-10-22 20:43:05+00:00,https://twitter.com/Mr_Yaourt_Xw/status/1848827437641245025,neutre,facture,basse,False,False,72,Non,0.75,combiens seront les prix en 2027 ? nmerci.,FACTURE,0.75,facturation,service_commercial,0.65,0.6
1890,free,il teste son forfait free 5g.,2024-10-14 16:23:34+00:00,https://twitter.com/free/status/1845863025850679547,positif,mobile,basse,False,False,72,Non,0.85,il teste son forfait free 5g.,MOBILE,0.85,aucun,service_client,0.5,0.6
1592,Freebox,"pouvons nous échanger ensemble afin de vérifier votre connexion et vous permettre de streamer à nouveau ?nnje suis disponible en dmnnà tout de suite,nguillaume - freen",2024-10-01 09:42:28+00:00,https://twitter.com/Freebox/status/1841051045100744894,negatif,autre,basse,False,True,72,Non,0.2692746222019195,"pouvons nous echanger ensemble afin de verifier votre connexion et vous permettre de streamer a nouveau ?nnje suis disponible en dmnna tout de suite,nguillaume - freen",RESILIATION,0.85,aucun,service_client,0.5,0.6
3318,Freebox,"bonjour,nnla messagerie privée x n’est plus disponible. nnsi le problème est toujours d'actualité, retrouvez-moi dès à présent sur messenger :n▶️ sommes également disponibles via d'autres canaux :n▶️ - free",2025-04-28 11:21:50+00:00,https://twitter.com/Freebox/status/1916815115929743765,negatif,autre,basse,False,True,72,Oui,0.4916815161705017,"bonjour,nnla messagerie privee x n'est plus disponible. nnsi le probleme est toujours d'actualite, retrouvez-moi des a present sur messenger :n play_button sommes egalement disponibles via d'autres canaux :n play_button - free",SAV,0.75,aucun,service_client,0.5,0.7
2163,aloptimix,"toi aussi tu as tout compris, sauf internet ? free panne internet",2024-10-25 17:47:48+00:00,https://twitter.com/aloptimix/status/1849870490388804027,negatif,fibre,basse,False,True,72,Oui,0.597098171710968,"toi aussi tu as tout compris, sauf internet ? free panne internet",FIBRE,0.75,incident_reseau,service_technique,0.65,0.7
3550,agirlhasamind,ça vous arrive de répondre aux clients ?!?,2025-05-29 17:51:31+00:00,https://twitter.com/agirlhasamind/status/1928147203681309080,neutre,autre,basse,False,False,72,Non,0.95,ca vous arrive de repondre aux clients ?!?,autre,0.5,aucun,service_client,0.5,0.6
3032,Freebox,"bonjour,nnla messagerie privée x n’est plus disponible. nretrouvez-moi dès à présent sur messenger si vos services ne sont toujours pas fonctionnels :n▶️ sommes également disponibles via d'autres canaux :n▶️ - free",2025-03-06 10:14:56+00:00,https://twitter.com/Freebox/status/1897591721455673383,negatif,autre,basse,False,True,72,Oui,0.5483488440513611,"bonjour,nnla messagerie privee x n'est plus disponible. nretrouvez-moi des a present sur messenger si vos services ne sont toujours pas fonctionnels :n play_button sommes egalement disponibles via d'autres canaux :n play_button - free",TV,0.75,aucun,service_client,0.5,0.8
1138,oxman,ça fait plus de 30j que je fais que de vous envoyer des messages sur votre assistance et vous me répondez : blabla on ne sait pas quand ça sera réparé,2024-09-09 13:32:56+00:00,https://twitter.com/oxman/status/1833136511123873903,negatif,autre,basse,False,True,72,Oui,0.6449705362319946,ca fait plus de 30j que je fais que de vous envoyer des messages sur votre assistance et vous me repondez : blabla on ne sait pas quand ca sera repare,SAV,0.75,information,service_client,0.65,0.7
2403,thomascbienmoi,t’en pense quoi de ta connexion de merde,2024-11-13 15:29:04+00:00,https://twitter.com/thomascbienmoi/status/1856720945026678884,neutre,autre,basse,False,False,72,Non,0.2575233578681946,t'en pense quoi de ta connexion de merde,FIBRE,0.75,aucun,service_client,0.5,0.6
3540,ArSaint_Martin,"hier nous examinions une proposition de loi visant à renforcer la responsabilité des opérateurs dans le déploiement de la fibre optique. c'est un gros problème à melun, à pringy et à dammarie. urgence de réguler et sévir quand ça ne marche pas !n",2025-05-28 15:21:47+00:00,https://twitter.com/ArSaint_Martin/status/1927747133521670650,negatif,fibre,basse,False,True,72,Non,0.617722749710083,"hier nous examinions une proposition de loi visant a renforcer la responsabilite des operateurs dans le deploiement de la fibre optique. c'est un gros probleme a melun, a pringy et a dammarie. urgence de reguler et sevir quand ca ne marche pas !n",FIBRE,0.75,information,service_client,0.65,0.6
3559,Freebox,"bonjour,nnla messagerie privée x n’est plus disponible, et nous en sommes désolés. nretrouvez-moi dès à présent sur messenger pour votre raccordement :n▶️ sommes également disponibles via d'autres canaux :n▶️ - free",2025-05-30 10:43:23+00:00,https://twitter.com/Freebox/status/1928401850857824291,negatif,autre,basse,False,True,72,Non,0.5751127600669861,"bonjour,nnla messagerie privee x n'est plus disponible, et nous en sommes desoles. nretrouvez-moi des a present sur messenger pour votre raccordement :n play_button sommes egalement disponibles via d'autres canaux :n play_button - free",SAV,0.75,aucun,service_client,0.5,0.6
1712,Freebox,"la messagerie privée x n’est plus disponible, et nous en sommes désolés tivixfnnnretrouvez-nous dès à présent sur messenger &gt; nou via",2024-10-04 07:05:26+00:00,https://twitter.com/Freebox/status/1842098687717073229,negatif,autre,basse,False,True,72,Non,0.6162150502204895,"la messagerie privee x n'est plus disponible, et nous en sommes desoles tivixfnnnretrouvez-nous des a present sur messenger &gt; nou via",SAV,0.75,aucun,service_client,0.5,0.6
3107,Freebox,"bonjour,nnla messagerie privée x n’est plus disponible.nretrouvez-moi dès à présent sur messenger pour faire le point sur votre connexion :n▶️ sommes également disponibles via d'autres canaux :n▶️ - free",2025-03-19 13:16:44+00:00,https://twitter.com/Freebox/status/1902348514337681646,negatif,autre,basse,False,True,72,Non,0.5374064445495605,"bonjour,nnla messagerie privee x n'est plus disponible.nretrouvez-moi des a present sur messenger pour faire le point sur votre connexion :n play_button sommes egalement disponibles via d'autres canaux :n play_button - free",FIBRE,0.75,aucun,service_client,0.5,0.6
454,3euros_vincent,des nouvelles de votre côté ? moi je n'ai toujours rien. pour le moment je suis en train d'utiliser mon smartphone comme modem mais cela ne pourra pas durer longtemps,2024-08-05 10:25:55+00:00,https://twitter.com/3euros_vincent/status/1820405869009313833,neutre,autre,basse,False,False,72,Oui,0.3673930764198303,des nouvelles de votre cote ? moi je n'ai toujours rien. pour le moment je suis en train d'utiliser mon smartphone comme modem mais cela ne pourra pas durer longtemps,autre,0.5,aucun,service_client,0.5,0.7
914,Free_1337,"[dashboard espace abonné] l’espace abonné web pour les abonnés mobiles évolue.nnle suivi de consommation a été amélioré : la consommation en cours pour le france et l’étranger simplifiée (avec des jauges verte et rouge), consultation des destinations incluses à l’étranger (roaming), empreinte carbone ajoutée.nle design des factures a aussi été repensé avec un ajout de la visualisation rapide.nnd’autres évolutions seront ajoutées prochainement, comme les infos bulles ou le modèle de votre télépho...",2024-08-29 08:01:57+00:00,https://twitter.com/Free_1337/status/1829066947616498008,positif,mobile,basse,False,False,72,Non,0.75,"[dashboard espace abonne] l'espace abonne web pour les abonnes mobiles evolue.nnle suivi de consommation a ete ameliore : la consommation en cours pour le france et l'etranger simplifiee (avec des jauges verte et rouge), consultation des destinations incluses a l'etranger (roaming), empreinte carbone ajoutee.nle design des factures a aussi ete repense avec un ajout de la visualisation rapide.nnd'autres evolutions seront ajoutees prochainement, comme les infos bulles ou le modele de votre telepho...",MOBILE,0.75,facturation,service_commercial,0.65,0.6
3282,actKurza,pitié ça fait 3 semaines j’ai pas de wifi,2025-04-12 16:52:08+00:00,https://twitter.com/actKurza/status/1911100032558006457,negatif,fibre,basse,False,True,72,Oui,0.95,pitie ca fait 3 semaines j'ai pas de wifi,FIBRE,0.75,technique,service_technique,0.65,0.7
1200,therussiancrow,bonjour une intervention est prévue sur ma ligne freebox pendant 4 jours la semaine pro. comment je fais en fait vu que je suis en full télétravail ?? de plus aujourd’hui ma box ne fait que de se déconnecter et ça n’est pas la première fois. je perds patience,2024-09-11 10:36:05+00:00,https://twitter.com/therussiancrow/status/1833816778763366825,negatif,fibre,basse,False,True,72,Oui,0.3812338411808014,bonjour une intervention est prevue sur ma ligne freebox pendant 4 jours la semaine pro. comment je fais en fait vu que je suis en full teletravail ?? de plus aujourd'hui ma box ne fait que de se deconnecter et ca n'est pas la premiere fois. je perds patience,FIBRE,0.9,information,service_client,0.65,0.8
